gene_name,selected_probe_id,GSM2510565,GSM2510566,GSM2510567,GSM2510568,GSM2510569,GSM2510570,GSM2510571,GSM2510572,GSM2510573,GSM2510574,GSM2510575,GSM2510576
Mbl1,A_51_P373619,0.00971971,-0.228007898,0.334767689,0.042049706,0.593812455,0.419154086,-0.019431209,0.314504962,0.493714729,0.326346937,0.509377434,0.541131997
Mbl2,A_51_P178828,-6.694498957,-7.130189714,-6.630320613,-5.806044173,-5.934722964,-6.22586131,-6.237642508,-6.147025755,-6.385212866,-5.527486875,-5.069209715,-6.525974093
Mblac1,A_51_P162116,0.106720441,-0.093099652,0.089167885,-0.159237967,0.012185453,-0.117144396,-0.481948206,-0.042956482,-0.125652463,-0.363281975,-0.077875243,0.009387894
Mblac2,A_55_P1988899,2.059894274,2.242837956,2.085428492,1.834705301,1.940927649,1.981841008,1.762903249,1.944248567,1.970274107,2.092543993,1.905365254,2.154175966
Mbnl1,A_55_P2005025,0.710558227,0.970557786,0.588895452,0.523601067,0.558279648,0.791086826,0.504815188,0.615752572,0.596531796,0.703067374,0.665493962,0.639780393
Mbnl2,A_55_P2106265,5.105610202,5.14446572,4.895094102,4.84865997,5.119776177,5.056174142,4.94076632,4.935169058,4.911597742,4.980594358,5.002903476,5.170004011
Mbnl3,ri|5830430I12|PX00039M11|4122,-3.196422659,-3.340183985,-3.812723671,-3.729647833,-3.51531533,-3.442828152,-4.224854014,-3.847548438,-3.574268584,-3.681309925,-4.024562286,-3.488932999
Mboat1,A_51_P349495,-1.086612352,-1.022762727,-1.260275359,-1.214914719,-0.998045169,-0.96128186,-1.030217834,-1.462974981,-1.71821253,-1.425979324,-1.430669956,-1.296842274
Mboat2,A_55_P2039250,2.866337137,2.737233061,2.804567886,2.33980718,2.663806087,2.566774094,2.30161055,2.578837288,2.470657997,2.506993215,2.509870915,2.673192079
Mboat4,A_55_P2126167,-3.010338326,-3.711501139,-3.778143394,-3.228114736,-3.558761029,-2.967937386,-4.326084715,-3.945354465,-3.879242615,-3.357679149,-3.480598501,-3.805618103
Mboat7,A_55_P1973110,4.080126148,3.905763616,3.895415451,3.222600771,3.990553563,3.970647377,3.28435236,3.655977307,3.851224063,3.553066629,3.715317138,3.65491966
Mbp,A_52_P329451,7.459445673,7.074454014,7.175214373,6.788579911,7.301604933,7.125761138,6.891227942,6.95575762,6.836702667,6.948753936,6.939199298,7.23071027
Mbtd1,NONMMUT011552,-5.841213667,0.248674264,2.971433198,0.592136433,4.14014374,3.350880062,0.761620161,1.128370426,1.688928543,1.129450164,1.152882877,1.353927894
Mbtps1,A_52_P406482,2.21960429,2.124212539,2.15937572,2.203157206,2.273695665,2.21796071,1.91981901,2.162488643,2.039824415,1.795089007,1.981053517,2.174653826
Mbtps2,NONMMUT074480,2.577780161,2.464083088,2.738646472,2.468006739,2.471582165,2.514683162,2.272524359,2.374925312,2.285475488,2.23444012,2.413080769,2.364662724
Mc1r,A_55_P2172096,-5.13249887,-6.025922779,-5.518136138,-5.297437075,-4.703751026,-5.093523253,-5.724082775,-5.333582106,-5.208954092,-5.216555442,-5.149149984,-5.384343637
Mc2r,A_55_P2031058,-5.842972601,-6.388783992,-4.650628567,-5.927102652,-4.082113222,-4.349810536,-5.751223753,-4.689900623,-4.555277918,-4.834314017,-4.487201553,-4.430138999
Mc3r,A_55_P2178510,-2.987932999,-3.406908917,-3.203582432,-3.040688185,-2.866340427,-2.562093138,-3.212806049,-3.06486978,-2.840585474,-2.89226751,-3.33520235,-3.034367421
Mc4r,A_55_P2183884,-1.227165633,-1.435810393,-1.124770706,-1.550472516,-1.271121067,-1.253040736,-1.144582394,-1.187083789,-1.184228183,-1.054165039,-0.976521099,-1.005284678
Mc5r,A_55_P2026014,-1.085232635,-1.075526208,-1.128599039,-1.095438227,-1.01577697,-0.75583328,-1.258600971,-1.111976359,-1.062054084,-0.949085434,-1.362557426,-1.05280058
Mcam,A_55_P1986552,8.361077664,8.447942291,8.251558994,8.092199357,8.252713347,8.232939022,7.910611554,8.062871976,8.052412194,8.198576785,8.121661466,8.199225669
Mcat,A_55_P2038867,1.298589137,1.10525102,1.026715325,0.659939477,1.230022198,1.379073602,0.807333204,0.986937361,0.854624289,0.989955822,1.022606694,0.96549398
Mcc,A_52_P309890,3.033211558,2.992811483,2.982187077,2.846426708,2.935431182,2.928634197,3.046608078,3.271062903,3.09929242,2.960215933,3.029465428,3.24292307
Mccc1,A_55_P1953899,0.86017056,0.778768944,0.521412279,0.484710757,0.702316211,0.624687077,0.579568431,0.487987198,0.500789139,0.329172678,0.561358494,0.640591071
Mccc2,A_55_P1953894,-1.215514188,-1.180528692,-1.52172659,-1.422492115,-1.140106025,-1.292689572,-1.539110518,-1.506424621,-1.268880555,-1.13517744,-1.567501986,-1.197838239
Mcee,A_51_P320481,3.905035613,3.659379873,3.858698138,3.470826494,3.938663035,3.736379453,3.477681447,3.777126259,3.700240544,3.624809827,3.716757839,4.083458713
Mcemp1,A_51_P325856,-0.079748481,-0.110918256,0.183997486,0.44724675,0.183093755,0.292473161,-0.126961107,0.069632054,0.191294288,0.546661698,0.248188341,0.272149067
Mcf2,A_55_P2030319,-2.239736484,-1.997063799,-1.927744202,-2.49511982,-2.462591291,-2.783873801,-3.309085898,-2.114066958,-2.429666262,-2.392882946,-2.51363803,-2.507958032
Mcf2l,A_55_P2060193,2.90416711,2.950991362,2.860747384,2.969240155,3.061613581,2.8741544,2.845097699,3.206199016,3.252469893,2.845948668,3.042480132,3.048052637
Mcfd2,A_51_P465232,2.273502244,2.199261071,2.041609804,1.923898703,2.353409016,1.951381091,1.934218643,2.146329326,2.177963283,1.883130931,2.129463109,2.202273931
Mchr1,A_55_P2021146,0.34991976,0.386314123,0.178561312,-0.037912882,0.127983027,0.078835574,-0.106961844,0.039754729,0.145131575,-0.25681258,0.062715688,0.490033052
Mcidas,A_55_P2077143,8.357823569,8.299454698,8.173158603,7.899350018,8.331347611,8.222554397,8.025543566,8.156571255,8.07939013,8.153452656,8.25823544,8.239702744
Mcl1,A_51_P238786,2.900172125,2.782151117,2.945476808,2.467350132,2.696848265,2.560641949,2.3391928,2.590510134,2.618973349,2.50023757,2.527665054,2.667251603
Mcm10,A_55_P2058962,-3.807456498,-4.546931073,-5.000198517,-4.466211846,-4.713181188,-5.222094466,-4.624964754,-4.665950833,-4.586305445,-4.061147597,-4.943527116,-3.983950206
Mcm2,ri|B930012N01|PX00162D05|3490,-3.049336594,-2.791994045,-2.866246165,-2.937435206,-2.482652764,-2.640428633,-2.743236904,-2.920300627,-2.523642338,-3.022159681,-2.559922993,-2.850195526
Mcm3,A_55_P1953087,-3.025376222,-2.656290299,-2.91555086,-2.969045165,-2.967417756,-3.093424299,-3.141519095,-3.075832151,-2.916678227,-2.86206394,-2.971764719,-2.886490778
Mcm4,A_51_P356762,1.303710586,1.205387003,1.319430873,1.186621451,1.285225268,1.327772996,0.953373749,1.055223489,1.164889354,1.326082839,1.243612496,1.2170401
Mcm6,A_51_P360492,0.659877431,0.480392744,0.359599176,0.302821356,0.343620699,0.055367096,0.393332621,0.243542758,0.20367113,0.482037867,0.317317604,0.362817859
Mcm7,A_51_P165704,0.10761288,0.085930837,-0.049817247,0.040790298,-0.124392459,-0.195319415,-0.199542671,-0.092753182,-0.299392811,-0.092519924,-0.299052887,-0.012608006
Mcm8,A_55_P1959258,1.420947388,1.427599676,1.396268823,1.640145187,1.779005552,1.751491654,1.549119087,1.665853492,1.765358093,1.71249014,1.740195911,1.592523409
Mcm9,A_55_P2151646,-1.482321191,-1.543479735,-1.678064093,-1.841750156,-1.468227699,-1.628083373,-1.695911748,-1.870973607,-1.511141091,-1.720694177,-1.525040078,-1.640775163
Mcmbp,A_55_P2107035,1.365066983,1.607049641,1.466257047,1.285103784,1.349172297,1.566452582,1.222857391,1.354366179,1.379477483,1.266452956,1.463673424,1.657676734
Mcmdc2,NONMMUT000121,-0.94848509,-0.862794663,-0.66338765,-0.803362598,-0.551301013,-0.836710794,-0.779469252,-0.733341246,-0.714870298,-0.92637594,-0.5822412,-0.647404256
Mcoln1,A_51_P482029,2.291324402,2.220240461,2.160924211,1.877515244,2.139666014,1.968561969,1.66083238,1.909318957,2.029700471,1.992288685,2.035567073,2.115143927
Mcoln2,A_55_P2078433,-1.831959217,-2.237197177,-1.943781312,-2.2634245,-1.732769055,-1.643055961,-2.763744171,-1.875449087,-2.523370835,-2.007116183,-2.28884909,-1.926812185
Mcoln3,A_55_P2135276,1.184437693,1.102918524,1.056062862,1.079527322,1.285479401,1.320158685,0.877700573,1.241415117,1.083461307,1.227410569,1.131239077,1.25485378
Mcph1,A_51_P477676,-0.242984193,0.002646222,-0.147655376,-0.232041306,-0.16022423,-0.208654896,-0.531454074,-0.132333206,-0.2249037,-0.302409314,-0.326406796,-0.11775201
Mcpt1,A_51_P169476,-6.617851442,-6.553619595,-6.932974391,-6.556261517,-6.52977028,-6.052848379,-6.784058052,-6.802653146,-6.520445599,-6.152338225,-6.525111991,-6.35208881
Mcpt2,A_55_P2054315,-5.273234151,-7.022031218,-5.399144685,-5.183558645,-5.517993534,-5.396337001,-5.369228482,-5.37589713,-6.057089372,-5.913457419,-5.614083598,-4.876109336
Mcpt8,A_51_P413059,-2.538790571,-2.419416835,-2.464594797,-2.362764993,-2.347926343,-2.305519341,-1.97514838,-2.378843857,-2.420795231,-2.10745792,-2.333392011,-2.420394055
Mcpt9,A_55_P1995580,-2.40211144,-3.244623514,-2.711165552,-2.940076697,-2.318468547,-2.591467474,-2.688102601,-2.248123453,-2.583585362,-2.822957999,-2.603196312,-1.974870297
Mcrip1,A_55_P1985077,2.638986996,2.851817499,2.242840466,2.515214372,2.50340666,2.563005241,2.038371103,2.365841794,2.259751237,2.317691193,2.232946238,2.558648327
Mcrip2,A_51_P106527,0.085035888,-0.071017164,0.077396182,-0.497211551,0.008082614,-0.182388975,-0.147941507,0.168046716,-0.063212041,-0.191351121,0.149506321,0.266705946
Mcrs1,A_55_P1972852,1.404820908,1.436766202,0.837767261,1.289988967,0.696028087,0.51032752,0.674009781,0.583864603,0.576186391,1.071970476,0.517058362,0.878739581
Mctp1,A_55_P2182134,1.664563218,1.70741655,1.873775387,1.741673001,1.597940084,1.687834651,1.466540263,1.738252453,1.785476691,1.507566251,1.800306055,1.814033002
Mctp2,A_55_P1965313,-3.751351855,-4.034768891,-4.204517093,-3.753220472,-3.999703863,-3.902331277,-3.724644756,-2.982750148,-3.782971418,-4.079788209,-3.795070797,-3.979365532
Mcts2,A_51_P329356,2.2115418,2.322663493,2.289216786,2.086770005,2.222131998,2.009710578,1.778574028,2.00454889,1.950365969,1.891660878,2.077681962,2.054425056
Mcu,A_55_P2141068,2.150617163,2.207920954,2.321582396,2.272766165,2.401422534,2.353157829,2.418762758,2.415509819,2.457256071,2.282846517,2.361781827,2.508006869
Mcub,A_51_P317031,-0.947877396,-1.227578004,-1.410982593,-1.316977752,-1.174851009,-0.910667791,-1.306853204,-0.913006113,-1.395245642,-1.540588619,-1.178675844,-1.05014752
Mcur1,A_51_P308681,1.766827578,1.998927642,1.900173316,1.806538445,1.924097719,1.910139441,2.514932186,1.655582828,2.212989661,1.752607425,1.961790463,2.051146975
Mdc1,A_55_P1995165,-0.03170347,-0.015202611,-0.104505185,-0.291940754,-0.190227035,-0.337289552,-0.33166844,-0.18220707,-0.290901782,-0.25904254,-0.295560171,-0.264724181
Mdfi,NONMMUT029908,3.149025377,3.214182112,3.425302933,3.77123315,3.261874156,3.498575453,2.902785033,2.988237426,3.253415557,3.246468167,3.283179062,3.001899607
Mdfic,A_55_P2048418,-0.479411555,-1.547638914,-0.749592152,-1.147498725,-0.522653098,-0.643641216,-0.561078542,-1.022009066,-0.908670818,-1.454749056,-0.972961992,-0.535440382
Mdga1,A_55_P2184339,1.082518017,0.719341135,1.042240385,0.505034656,1.200595458,0.848064463,1.151590195,1.010122475,0.741940483,0.83660113,0.996054197,1.22834536
Mdga2,A_55_P2100030,3.220061635,3.101389785,3.183863208,3.040043866,3.225532332,3.346075465,2.87270388,3.104012829,3.088895536,2.920988599,3.107436403,3.066269489
Mdh1,A_52_P407796,5.287753415,5.096261562,5.2965969,4.855326457,5.3100027,5.181394485,4.823588288,5.222695736,5.082651238,5.007062343,5.160513074,5.273212094
Mdh1b,A_51_P227077,-1.461113622,-2.226732836,-1.741804099,-1.834509715,-1.235734236,-1.236019865,-1.521743868,-1.454065743,-1.609377948,-1.700858246,-1.791001347,-1.12370378
Mdh2,A_51_P384879,3.93810387,4.013326609,3.66970241,3.768836247,3.727472661,3.641352262,3.413907266,3.678798916,3.531502048,3.66377373,3.667823296,3.840047221
Mdk,A_66_P107379,3.591649537,3.45188372,3.270874161,3.357914683,3.599040974,3.452393576,3.239283529,3.263725961,3.134847051,3.240688071,3.217227502,3.677969884
Mdm1,A_51_P396163,-1.651153731,-1.849559039,-1.60010608,-1.679054253,-1.525174623,-1.984180935,-1.765318945,-1.613010104,-1.294112045,-2.02566878,-1.628373761,-1.833741075
Mdm2,A_55_P1975475,1.90738817,1.891280002,1.893577851,1.629698025,1.742253138,1.666905018,1.867685887,1.929034116,1.828863911,1.84399542,1.870598006,1.960542915
Mdm4,NONMMUT002630,0.918888311,0.819564348,0.901296853,1.166539539,0.947693538,1.020340655,1.305866323,1.195130587,1.053869124,1.323638643,1.11332933,1.117093674
Mdn1,A_55_P2082393,-0.158451945,-0.304653689,0.096638509,-0.480761398,-0.38621624,-0.226740467,-0.325780097,-0.037413983,-0.334401543,-0.252430299,-0.258436507,-0.04212737
Mdp1,A_52_P139740,0.879351061,0.928167852,0.645723805,0.66795706,0.881801095,0.684175306,0.545786598,0.812237976,0.741075746,0.485141967,0.638122018,0.718181225
Me1,A_55_P2016842,2.637618054,2.647653141,2.684494084,2.417142954,2.628180592,2.418272101,2.21792816,2.51263397,2.477413954,2.397093705,2.555361523,2.756651732
Me2,A_51_P490817,0.365035442,0.495055078,0.292415628,0.050569707,0.235979091,0.372179854,-0.064813927,0.035448497,-0.027149198,-0.098645732,0.081153071,0.305835524
Me3,A_55_P1953919,1.792126278,2.0310901,1.74094853,1.755307897,2.075113151,1.711088108,1.468747282,1.772309137,1.562007542,1.438955221,1.822035788,1.860225061
Mea1,A_51_P448489,4.371854328,4.262149914,4.016731924,3.933430609,4.251327586,4.124480939,3.727960257,4.008504371,4.103386601,3.970357033,3.946105348,4.146196617
Meaf6,A_55_P2095365,5.578933888,5.485629592,5.620110768,5.449407468,5.768115466,5.767487893,5.41408162,5.797418631,5.758953453,5.664802545,5.780560695,5.874919237
Meak7,A_55_P2017510,0.116050419,0.17746815,0.112328014,0.366284249,0.251691446,0.319449118,0.344852029,0.005109002,0.231526163,-0.221416877,0.34704245,0.352158746
Mecom,A_55_P1981639,0.57461499,0.630027257,0.605011318,0.960268871,0.677573522,0.85018643,0.659466745,0.664948665,0.887626476,0.984307255,0.720061739,0.687249773
Mecp2,A_51_P424232,3.270635029,3.501795133,3.263836451,3.050375979,3.158330519,3.077192028,2.560115851,3.176467788,2.9789327,2.928971259,3.032257019,3.147239463
Mecr,NONMMUT049795,-0.358253329,-0.244497174,-0.549269549,-0.300124503,-0.460511051,-0.36847256,-0.326466456,-0.503529006,-0.338214738,-0.209572248,-0.649825936,-0.597309114
Med1,A_55_P2092501,6.28903975,6.567553433,6.056033771,6.010979417,6.066036144,6.182655763,6.073476882,6.075132634,5.918965246,5.969805888,6.184362791,6.071376296
Med10,A_55_P2108334,2.458091747,2.21464939,2.258615003,2.449132339,2.439896519,2.278144738,2.068796726,2.337449248,2.334537626,2.134856868,2.206026827,2.349281521
Med11,A_51_P349803,1.062974501,0.725545325,1.169615134,0.77819726,1.094119395,1.195563118,0.737840357,1.020178717,1.062093341,0.822964941,1.01531757,1.173771402
Med12,NONMMUT073345,1.159313262,1.080808209,1.034481393,1.059829414,0.954247125,0.798397664,0.958635945,0.682494046,0.926506562,0.918769266,0.71977687,0.675055862
Med12l,A_52_P319541,3.247156899,3.447630456,3.402849545,3.207379221,3.404562776,3.372904283,3.120358102,3.485133125,3.322850714,3.715208951,3.474369847,3.606173319
Med13,NONMMUT011265,-2.382509097,-2.431782675,-1.665377887,-2.416178705,-2.248286709,-2.27913815,-2.639569637,-2.416704312,-2.604750133,-2.620768487,-2.278003145,-2.268336648
Med14,A_66_P136955,2.185919366,2.10284501,2.083928726,1.879484123,2.046952944,2.015571743,2.159953936,2.319448683,1.993478783,2.016672367,2.148079614,2.310450327
Med15,NONMMUT025712,1.539133398,1.403637533,1.67203298,1.103652475,1.720666548,1.766131503,1.843575709,1.347706625,1.504655904,1.440828959,1.642959289,1.200810171
Med16,A_55_P1967617,8.378056041,8.479202875,8.144408386,7.948527288,8.245837105,8.104484413,8.09104585,8.102844089,7.980471063,8.050565483,8.184401716,8.056902884
Med17,A_52_P3412,-0.04668628,0.262121974,-0.129878507,-0.189046433,-0.475614353,-0.460605456,-0.568197483,-0.673876689,-0.525813192,-0.188611437,-0.501274544,-0.498250608
Med18,A_51_P141104,-0.46964317,-0.298990314,-0.392693644,-0.453705654,-0.689463772,-0.698354724,-0.644930834,-1.017134256,-0.528659402,-0.92313655,-0.723965465,-0.722214326
Med20,A_52_P402319,0.805442752,0.824969353,0.876917076,0.400626216,0.736778478,0.477494632,0.401457854,0.65688924,0.517776772,0.683590991,0.717098835,0.942144335
Med21,A_51_P396708,1.264912134,1.282068194,1.196506373,1.190158113,1.158707299,1.135447232,1.040086306,1.220090378,1.100567883,1.150234699,1.075492731,1.184399278
Med23,A_55_P1986902,-0.396812289,-0.412533812,-0.493512285,-0.443982453,-0.517091389,-0.481792201,-0.492160986,-0.531279782,-0.491933913,-0.305790948,-0.554252546,-0.503933219
Med24,A_55_P2036459,2.357589908,2.600362078,2.478555209,2.384194139,2.429059777,2.355210981,2.34927156,2.344077462,2.323445862,2.253514762,2.470827195,2.500936168
Med25,A_51_P392861,4.289252189,4.187210112,4.003550246,3.80043368,4.217046233,4.032825125,3.81055329,4.019993671,3.882821689,3.593741086,4.081444952,4.12610636
Med27,A_55_P2147591,1.398587785,1.233176242,1.320706844,1.255552526,1.37032463,1.244796279,1.05418662,1.282142289,1.406460675,0.860577025,1.260246208,1.474558867
Med28,A_65_P01783,3.529078476,3.19242666,2.930682234,2.879812506,3.209081209,3.386274194,3.057566674,3.027108149,3.231460622,2.70107163,2.981342496,3.160139036
Med29,A_65_P17492,2.480849691,2.43031577,2.430786842,2.399734676,2.302993744,2.399929433,2.157492289,2.200190682,2.367782366,1.960419305,2.073041878,2.193409589
Med30,A_51_P161874,0.751833704,0.604092598,0.543764406,0.544836808,0.599123904,0.576972785,0.141837342,0.396460679,0.533061252,0.210791333,0.411561862,0.513257829
Med31,A_51_P255387,1.227015303,1.128586493,0.944116034,0.931897765,1.008003257,1.045982632,0.883962927,1.07698642,1.014095156,0.910326298,0.782151148,0.890702407
Med4,A_51_P373369,1.458757681,1.516533854,1.222080945,1.323762707,1.206101974,1.171585787,1.075940698,1.144016945,1.158907756,0.966112011,1.178750308,1.212272572
Med6,A_55_P2033520,1.975453227,1.779341218,1.831659924,1.678241259,2.073751337,1.920122725,1.704964724,1.898898276,1.90080184,1.617893551,1.846555881,1.96764521
Med7,A_52_P327467,1.694579093,1.646282468,1.645460086,1.487328106,1.596065575,1.438238381,1.434863208,1.773624775,1.589219951,1.347901483,1.665991893,1.704904818
Med8,A_55_P2054240,0.362743145,0.687251034,0.18630937,0.181132642,0.626657891,0.346589729,0.283841683,0.436592421,0.137661078,0.298037205,0.253572577,0.512487358
Medag,A_55_P2065731,7.381073377,7.646994369,7.042972322,7.182080783,7.112100981,7.146336485,7.104372564,6.989179124,7.190655775,7.049319733,7.257275268,6.945920326
Mef2a,A_55_P1985159,7.740773468,7.667947378,7.628273423,7.459222559,7.576477856,7.575720869,7.215514171,7.364962751,7.483517626,7.617378638,7.631201676,7.519994952
Mef2b,A_55_P1959784,-0.136807234,-0.138416066,0.055213614,0.107307499,0.233800213,0.379295178,0.200144244,0.202145517,0.317551901,0.238256318,0.34792877,0.306717583
Mef2c,A_55_P2155620,5.003393871,5.010279222,4.798950485,4.59948774,4.597148191,4.816746188,4.093652774,4.668298159,5.004643488,4.856315945,4.428647573,4.71096351
Mef2d,A_51_P504672,3.968177649,4.16754194,3.673030048,3.755945799,3.731150126,3.738018254,3.649723214,3.633710013,3.656514655,3.635143444,3.680457417,3.846209255
Mefv,A_51_P464918,-2.043801819,-2.146990256,-2.520436431,-1.978156832,-2.031695976,-1.862829541,-2.040554562,-1.89948402,-1.889842232,-2.144747693,-2.13906339,-2.115785161
Megf10,A_55_P1964568,0.756044038,0.910794922,0.643567979,0.635210323,0.582378225,0.578203585,0.720243149,0.630952528,0.391086109,0.548050183,0.59099373,0.810858405
Megf11,NONMMUT069562,-0.462266705,-0.500817073,-0.463583802,-0.597064106,-0.369080053,-0.178969531,-0.42681175,-0.299149242,-0.29092256,-0.285407363,-0.248261413,-0.29874841
Megf6,NONMMUT050874,-3.184079676,-3.687182688,-2.328648576,-2.744408134,-2.474736785,-2.75433851,-3.154152982,-2.920473095,-2.722161111,-2.515857988,-2.71467487,-2.634726178
Megf8,A_51_P427934,0.2209652,0.171261344,-0.123297769,-0.383499665,-0.085778296,-0.12158284,-0.209661033,-0.084747782,-0.306144363,-0.595982944,-0.289869409,0.049180953
Megf9,A_52_P231170,4.027218056,4.053922539,4.169085877,4.042022086,4.061029537,4.021919695,3.704697085,3.726564303,3.705191906,3.655238004,4.068355725,4.002712171
Mei1,A_51_P406835,-0.743278679,-0.312926557,-0.971952715,-0.772997273,-1.009427968,-0.824631952,-1.052751258,-0.868113937,-0.748810649,-0.805839332,-0.890795524,-1.130246765
Mei4,A_52_P630276,-0.560580897,-0.376135025,-0.562509244,-0.405686009,-0.523615794,-0.251977126,-0.594255573,-0.554967961,-0.295015897,-0.364559479,-0.43845529,-0.31749647
Meig1,A_55_P2093705,0.510865787,0.066526746,-0.065703234,0.373723973,0.203744358,0.495322952,0.042657195,-0.104833272,0.023980227,-0.313310438,-0.264915829,0.062815222
Meikin,A_51_P243941,-3.860374552,-4.189282203,-4.571439152,-4.151418482,-3.520448112,-4.009414233,-3.911682361,-4.107745742,-3.788613745,-4.253378826,-4.100395055,-4.025983954
Meiob,A_55_P2011121,-6.853965063,-7.072384233,-6.703417156,-7.092347994,-6.429450286,-7.0486367,-6.656063144,-6.783423074,-6.421952826,-6.433391705,-6.549696722,-6.514708572
Meioc,A_52_P148952,-2.709581203,-2.787962854,-2.446785137,-2.823928193,-2.427393572,-2.905038654,-2.48019145,-2.483791918,-2.786376356,-2.921003303,-2.788371704,-2.340352012
Meis1,NONMMUT008716,-0.307485783,-0.299993255,-0.195953649,-0.349092487,-0.328519912,-0.180795144,-0.176616404,0.159398683,-0.198553113,0.036093162,-0.091271372,-0.113072927
Meis2,NONMMUT039217,3.1728607,3.090738022,3.017404886,2.584025248,2.992905248,3.367489859,2.822283866,2.910820366,3.075816958,3.009943547,2.982182507,2.976759368
Meis3,A_55_P2136101,2.379799424,2.406017525,2.033500092,2.201326536,2.100865589,2.150078807,1.947819155,2.150009021,1.929848968,2.07824325,2.025564426,2.207267958
Melk,A_55_P2013336,-5.712720207,-5.909080352,-6.007754525,-6.909829362,-6.897357604,-6.545818426,-6.705670123,-6.459391455,-6.171235622,-6.462720171,-6.094092206,-6.468145791
Meltf,A_51_P324351,-1.975485577,-1.845613425,-1.912255786,-1.674418126,-1.934170082,-1.778805514,-1.855946997,-1.5951442,-1.741143553,-1.569285424,-1.586382703,-1.743594927
Memo1,A_52_P290021,0.878486591,0.78145242,1.397920344,0.820362331,0.809421304,0.799865488,0.985973946,0.756783823,0.820779801,1.086681789,0.930232653,0.828557612
Men1,A_55_P2143159,2.923270913,2.434950057,2.685870719,2.355951935,2.742120075,2.420134887,2.327597819,2.618666487,2.522769181,2.529396362,2.495489944,2.673998467
Meox1,A_55_P2034245,-4.071055762,-3.573281553,-4.039052714,-3.761991245,-3.897644938,-4.061457843,-3.971337747,-4.186918027,-4.868090171,-4.650607128,-4.462996636,-3.597180604
Meox2,A_51_P383001,-6.891625695,-7.05819203,-6.681736725,-7.316600413,-6.704880299,-6.907528894,-6.494075439,-6.811161588,-6.458554484,-6.477194893,-6.270992655,-6.512179756
Mep1a,NONMMUT029721,-1.197252433,-1.374109762,-0.918940588,-0.674834956,-0.731287676,-0.770790205,-1.338205795,-1.04999326,-0.737078972,-0.603643109,-0.545147139,-0.621675813
Mep1b,NONMMUT031644,-5.959310246,-6.22380457,-5.525849537,-6.21956454,-6.461536929,-5.769022771,-6.102097467,-5.620654603,-6.093663101,-5.243310522,-6.471142213,-5.701012407
Mepce,A_55_P2007334,2.438360977,2.400951211,2.17149153,2.160359192,2.506114311,2.297456858,2.001076915,2.255222952,2.096231274,1.981333614,2.149146891,2.343698783
Mepe,A_51_P405304,-4.604034412,-5.157136386,-4.571584771,-5.292262725,-5.21925125,-5.252808638,-4.975991993,-4.572775005,-4.8692183,-5.40526696,-5.59535837,-4.551652851
Mesd,A_51_P222522,1.18130918,1.042218974,1.141228541,0.643630866,1.225407946,1.037491012,0.728510334,1.015613929,1.081625068,1.023304775,1.002426687,1.012779413
Mesp1,A_51_P341725,-6.017185456,-6.705055774,-5.750816353,-6.659188283,-6.234645188,-7.13267591,-5.809676823,-5.995675515,-5.940722968,-6.493350056,-6.60646676,-5.8702534
Mesp2,A_51_P317433,-1.674583586,-1.63779847,-1.806988551,-1.585238263,-1.672403406,-1.561618037,-1.535686142,-1.445813658,-1.543974329,-1.372119968,-1.735055938,-1.652266521
Mest,A_55_P2090025,3.498653615,3.426085008,3.419385367,3.331801774,3.018155228,3.384344006,2.72380809,3.073869357,3.45930608,3.381414888,3.073216989,3.035889462
Metap1,A_51_P102503,2.300588285,2.318974156,2.359447992,2.168867792,2.316676671,2.206462485,1.823393312,2.120745705,2.356010178,2.064424791,2.304720467,2.286096332
Metap1d,A_51_P236469,-0.303237092,-0.486534131,-0.215662992,-0.170387483,-0.307059709,-0.445114309,-0.241432971,-0.350910282,-0.334617353,-0.438840004,-0.34613618,-0.271629453
Metap2,NONMMUT006888,0.294109676,0.562220455,0.457841071,0.449594769,0.307844426,0.303896027,-0.091420678,0.303390406,0.368275034,0.524015792,0.254136801,0.374313051
Methig1,A_55_P2047330,-1.910076756,-1.963256383,-1.820861179,-1.896689944,-1.650682263,-1.569215038,-1.566191653,-1.683147773,-1.703600052,-1.440887677,-1.723083897,-1.61415982
Metrn,A_51_P208769,2.62938003,2.642046147,2.206148897,2.007491237,2.473111414,2.276805056,1.914643717,2.204990486,2.062115257,2.012448426,2.052185019,2.46480105
Metrnl,A_52_P355084,-0.110043416,-0.002468386,-0.367914341,-0.371972536,-0.531729382,-0.729706246,-0.949237205,-0.589714065,-0.659956992,-0.67388515,-0.560193343,-0.553976961
Mettl1,A_55_P2065465,0.858496058,0.920641415,0.534290437,0.425297912,0.959497728,0.79796773,0.489552702,0.669584107,0.68839896,0.452384468,0.621862902,0.869702541
Mettl11b,A_55_P2165534,-1.890435512,-1.939758137,-1.894953421,-2.152104666,-1.840780515,-1.849710708,-1.93551807,-1.948798954,-1.766568097,-1.897904336,-1.783826889,-1.615831544
Mettl14,gi|755474431|ref|XR_887195.1|,-6.966077365,-5.177618514,-5.890626559,-5.448528529,-5.288683458,-5.755093824,-5.729203523,-6.392499897,-6.384513869,-5.793384882,-5.379345428,-6.248926858
Mettl15,A_51_P493105,-1.240253574,-1.161793388,-1.166318083,-1.402384681,-1.641790615,-1.82559792,-1.603005276,-1.620878519,-1.658742083,-1.420695908,-1.506775158,-1.837201604
